

Started: 2016-07-18 16:43:37.146603.
>>> ./output/auto_encoder_3D.txt
Autoencoder OK.
23314050 parameters
Functions OK.
Data OK.
Training over 500 Epochs...
Epoch     TL                  VL                  Time                
67        0.0420467655479     0.0395374427594     4.97915697098       
68        0.0420377795206     0.0398845073013     5.00997686386       
69        0.0418074807097     0.0396134317631     5.02739214897       
70        0.0416754262503     0.0392123333045     4.96110892296       
71        0.0414533026443     0.0388204567134     4.98335695267       
72        0.0413481027331     0.0388539311077     4.97708702087       
73        0.0411805954236     0.0387230809955     4.98873782158       
74        0.0408908458482     0.0387488756151     5.00344204903       
75        0.0408272354836     0.038252992999      5.00579500198       
76        0.0407157682325     0.0386613350184     4.9717810154        
77        0.0406004391832     0.0385800218653     4.95766091347       
78        0.0404397147791     0.0379322607602     4.95177698135       
79        0.0402604234912     0.0378125891799     4.94826316833       
80        0.0402495508442     0.0378673477542     4.97015118599       
81        0.0400721814004     0.0376194681795     4.99188709259       
82        0.0398942416921     0.0376152646329     4.9788749218        
83        0.0397608750085     0.0374855138361     4.96900391579       
84        0.0397469304723     0.0375680636082     4.9616150856        
85        0.03950676381       0.0374801105687     4.958340168         
86        0.0394736860353     0.0370058039469     4.96938586235       
87        0.0393186212324     0.0368264054968     4.96127510071       
88        0.0393005795408     0.0369145856017     4.969591856         
89        0.0390564077119     0.0367615357751     4.96746206284       
90        0.0389968598317     0.0366428418174     4.99310088158       
91        0.03902448356       0.0365004271624     4.95910286903       
92        0.0388124758876     0.036366330371      4.97789788246       
93        0.0387041839854     0.0361941524205     4.97171998024       
94        0.0386939291095     0.0364315155007     4.97955393791       
95        0.0385678756134     0.036651738875      4.96549582481       
96        0.0384276517768     0.035981289865      4.98253202438       
97        0.0384417749056     0.0362266312752     4.97866797447       
98        0.0382678760677     0.0364144201435     4.96044492722       
99        0.0382302533651     0.0359565791275     4.95167303085       
100       0.0380851107806     0.0360369611354     4.95726895332       
101       0.0381322360717     0.035710199603      4.96115112305       
102       0.0379200593596     0.0357374685506     4.96832895279       
103       0.0379040791183     0.036081302911      4.96145892143       
104       0.0378640055066     0.036102299002      4.95021295547       
105       0.0377284837241     0.0357109595622     4.95824790001       
106       0.0376312754089     0.0356235999082     4.96962809563       
107       0.0375697847714     0.0354711356617     4.97164416313       
108       0.0375448177652     0.0354961701447     4.99762296677       
109       0.0374672622743     0.0351310993234     4.96127104759       
110       0.0373944152921     0.0354050390777     4.97961902618       
111       0.0372450384911     0.0356581690056     4.97045016289       
112       0.0372173867677     0.0353654580457     4.97841405869       
113       0.0372689727436     0.0349475466425     5.00213122368       
114       0.0371269656733     0.0355916500446     4.99727392197       
115       0.037081898771      0.0351590042313     4.97049403191       
116       0.0370066430752     0.0353050600915     4.98161697388       
117       0.036918293611      0.0350027112734     4.99719309807       
118       0.0369028362012     0.035120336605      4.99082398415       
119       0.0368551104376     0.0345465775047     5.01105999947       
120       0.0367279717385     0.0352279494206     4.96730804443       
121       0.0367191830779     0.0348516844568     4.95173716545       
122       0.0366807075051     0.0351267684074     4.9393799305        
123       0.036661616462      0.0345926219154     4.95089387894       
124       0.0365840878596     0.034664231929      4.94871711731       
125       0.0364420478149     0.03448806437       4.95903801918       
126       0.0365469457194     0.0344647009458     4.94893288612       
127       0.0363827491603     0.0343823668857     4.96182608604       
128       0.0363584755376     0.0347035988456     4.95751190186       
129       0.0363073303263     0.0345254817179     4.96202588081       
130       0.0361965083987     0.0342346170828     4.95800185204       
131       0.0361437266047     0.0344276408709     4.98070502281       
132       0.0361552931885     0.0349919510384     4.96044206619       
133       0.0361513828139     0.03419359596       5.00000691414       
134       0.0361156418993     0.0343940126754     4.9799849987        
135       0.0359704653078     0.0345630326441     4.96741199493       
136       0.0360250634206     0.0346664614266     4.98115515709       
137       0.0359323089666     0.0341035501943     4.98042297363       
138       0.0358742589481     0.0346460145499     4.96919703484       
139       0.0358997470524     0.0342672848631     4.97988796234       
140       0.0357587482079     0.0339634913419     4.97075605392       
141       0.0358607134607     0.0345793066635     4.96682500839       
142       0.0356609428873     0.0340237447194     4.94961500168       
143       0.0356778792004     0.0345216318965     4.95160698891       
144       0.0356892421473     0.0339233777708     4.97922492027       
145       0.0356037891885     0.0338268237455     4.97030091286       
146       0.0355829543038     0.0341192407622     4.97875595093       
147       0.035512368831      0.0340136561011     4.97894215584       
148       0.0354903958517     0.0339330166933     4.98175096512       
149       0.0355682254649     0.0339375081516     4.97021889687       
150       0.0354221859707     0.0338142897402     4.96972203255       
151       0.0354063599048     0.0337669501702     4.95828390121       
152       0.0353552330617     0.0334665051528     4.950330019         
153       0.0352843854171     0.0337684479143     4.96760511398       
154       0.0353572408825     0.0337034068292     4.95113110542       
155       0.0352446726053     0.0334652963848     4.9790019989        
156       0.0351657929397     0.033543089316      4.95094418526       
157       0.0351815459014     0.0338786625791     4.98014616966       
158       0.0351719626843     0.0336226886582     4.95873713493       
159       0.0351087666015     0.03391252192       4.96117997169       
160       0.0351549292186     0.0336849508541     4.95085096359       
161       0.0351250847746     0.0334552655972     4.94944906235       
162       0.03502891659       0.0336755521241     4.96815299988       
163       0.0350645884208     0.0337196432409     4.97043395042       
164       0.0349644254709     0.0342936120218     4.94935703278       
165       0.0350219997218     0.0335966855997     4.96184492111       
166       0.0349581932077     0.0339078716934     4.9471590519        
167       0.0349658231555     0.0332278389306     4.96133089066       
168       0.0348286144067     0.0335913575476     4.9600508213        
169       0.0348068248886     0.0335140462433     4.96943807602       
170       0.0349072737638     0.033286757235      4.97111177444       
171       0.0348163589393     0.0337432291181     4.98744988441       
172       0.0347807052186     0.0332120486668     4.96116089821       
173       0.0347413761855     0.0335868579291     4.95836210251       
174       0.0347095035607     0.0335609018803     4.97951197624       
175       0.034667817968      0.0331051182889     4.96115589142       
176       0.03474488954       0.0332496845651     4.94889497757       
177       0.0345750794479     0.0333392882631     4.96008896828       
178       0.0347329876801     0.0333069715471     4.95833015442       
179       0.0344772150021     0.0331347109306     4.95129513741       
180       0.0346239412037     0.0332241466358     4.95892906189       
181       0.0345180895511     0.0332015555884     4.95142102242       
182       0.0345341066028     0.0330792880129     4.9904999733        
183       0.0345319323242     0.0332040894954     4.95811891556       
184       0.0344730215424     0.0332189933175     4.95827484131       
185       0.0344007432756     0.0331304923055     4.9712600708        
186       0.0344754121091     0.0332854003424     4.9790520668        
187       0.0343810127366     0.0332345247623     4.9617831707        
188       0.0344005244056     0.033251257702      4.96869015694       
189       0.034362415571      0.0330922142381     4.99106907845       
190       0.0344349233305     0.0331378878937     4.97819900513       
191       0.0342989955282     0.0332276448607     4.96964287758       
192       0.0342707200584     0.0334393736862     4.98069500923       
193       0.0342405543174     0.0331999043978     4.95747995377       
194       0.0342875883205     0.033120353307      4.9621078968        
195       0.0342476216357     0.0328162842918     4.94800496101       
196       0.0341591361431     0.0330373160541     4.95982909203       
197       0.0342201612668     0.0330732837319     4.97121691704       
198       0.0341463361562     0.0329864596327     4.93919181824       
199       0.0342992940678     0.0331201883299     4.9801659584        
200       0.0340549363432     0.0329393728503     4.93700885773       
201       0.0341025278489     0.0328511402366     4.95208406448       
202       0.0340902735617     0.0327849812096     4.93969798088       
203       0.0340637584208     0.032831709832      4.95097184181       
204       0.0340473662951     0.0327322557569     4.96722102165       
205       0.0341280269446     0.032733111864      4.97097301483       
206       0.034011212279      0.0327585637569     4.98980093002       
207       0.0339914273729     0.0326002357262     4.96848487854       
208       0.0339277319536     0.0326971472019     4.95281791687       
209       0.0338870787827     0.0328427352721     4.97717905045       
210       0.0340612612222     0.0327886680052     4.98077392578       
211       0.0339136805644     0.0327608431024     4.96102905273       
212       0.0338771581871     0.0326057204178     4.95982503891       
213       0.0338450784952     0.0332615943182     4.94744205475       
214       0.0338107102947     0.032737963966      4.94881081581       
215       0.0338344828475     0.0329716139961     4.9630048275        
216       0.033799564263      0.0329458647895     4.97898387909       
217       0.0337863408103     0.0327376419944     4.9907541275        
218       0.0337965368561     0.0329846998765     4.95731115341       
219       0.033735378507      0.0326665201712     4.95075178146       
220       0.0337551603887     0.0328886546195     4.95905089378       
221       0.0337489617269     0.0326340507184     4.95920491219       
222       0.0337295537021     0.0330648940234     4.95194911957       
223       0.0337180744598     0.0324474530561     4.95038485527       
224       0.0336493377638     0.0327001653966     4.94659686089       
225       0.0336901833958     0.0327957982109     4.97133588791       
226       0.0336003008455     0.0324439569598     4.94959616661       
227       0.0335617661845     0.0327396043355     4.95160007477       
228       0.0336373395259     0.0326834203941     4.9571750164        
229       0.0335931282601     0.0326543567436     4.95943713188       
230       0.0336041306653     0.032590765506      4.95986413956       
231       0.0335609961928     0.0326913485215     4.9719991684        
232       0.0335626402999     0.0324056497997     4.95809197426       
233       0.0334827067091     0.032405908796      4.97024202347       
234       0.0335269835916     0.0326535128767     4.941147089         
235       0.033491963244      0.0323425302548     4.96752977371       
236       0.0334284173896     0.0324702310775     4.95664405823       
237       0.0333606439947     0.0326500746111     4.95363903046       
238       0.0334644513481     0.032513314592      4.95980405807       
239       0.0333206315368     0.0329902030173     4.95902299881       
240       0.0333950168425     0.0327197384267     4.97247600555       
241       0.0334029490183     0.0324560859728     4.98815798759       
242       0.0333219442406     0.0326273343748     4.95829296112       
243       0.0333604522713     0.0323892468143     4.97241187096       
244       0.0333608815649     0.0328205101902     4.9594950676        
245       0.0332342123262     0.0322746822522     4.93882608414       
246       0.0332512572629     0.0323558660845     4.94902086258       
247       0.033290578034      0.0324679536834     4.96167898178       
248       0.0332839449886     0.0322155416721     4.95993304253       
249       0.0332655187807     0.0321370968152     4.94892501831       
250       0.0332442334309     0.0323178911848     4.96021485329       
251       0.0332262051651     0.0324707833074     4.94892811775       
252       0.033219265355      0.0322681512861     4.96896314621       
253       0.033174716637      0.0322856823249     4.96735596657       
254       0.0331561398314     0.0321544213664     4.97145009041       
255       0.0331929422509     0.0325232348627     4.94998383522       
256       0.0330668806218     0.0323396335755     4.9597671032        
257       0.0331191589115     0.0325339711493     4.94116997719       
258       0.0330195699145     0.0323434521755     4.97048902512       
259       0.0331429249358     0.0325232190745     4.96774816513       
260       0.0330740606578     0.0322782760929     4.98425388336       
261       0.0329823280768     0.0322314273743     4.97687005997       
262       0.0331048681262     0.032461094537      4.98053193092       
263       0.0330897141064     0.0323262665243     4.96849918365       
264       0.0330251653743     0.0326563093279     4.96993708611       
265       0.0329420819584     0.0324636979827     4.97108316422       
266       0.0330378071654     0.0320364944637     4.96720194817       
267       0.0330241097525     0.0324156546877     4.95183682442       
268       0.0330274572762     0.0322557701951     4.97800898552       
269       0.0328220923865     0.0321666601868     4.97645998001       
270       0.0329640814573     0.0321543576817     4.96353006363       
271       0.032942232556      0.0322133762141     4.96975016594       
272       0.0328885905518     0.0323503478652     4.9507329464        
273       0.0328710849332     0.0321673073229     4.95671510696       
274       0.0329146151717     0.0320274705688     4.98186016083       
275       0.0327903076933     0.0321650214138     4.96888899803       
276       0.0328721332152     0.0321502779566     4.96216797829       
277       0.0327860892262     0.0323032366023     4.96846389771       
278       0.0327909251693     0.0325040480211     4.97050094604       
279       0.0327986973421     0.0320255463677     4.9770450592        
280       0.0327942445505     0.0321540685282     4.96964097023       
281       0.0327425614221     0.0321745154049     4.98278594017       
282       0.0327679989583     0.0320695796538     4.94854211807       
283       0.0327108802993     0.0319233811682     4.94540905952       
284       0.0328154112443     0.0322307025393     4.96417093277       
285       0.0327169309084     0.0321209838703     4.95706605911       
286       0.0327076402926     0.0323410145938     4.97380781174       
287       0.0327349579017     0.032124211036      4.96728897095       
288       0.0326710866377     0.0320756692617     4.97041106224       
289       0.0327314608684     0.0318415787603     4.93892288208       
290       0.032629972416      0.0319685421529     4.96188282967       
291       0.0326834794982     0.0321403915683     4.96913409233       
292       0.0327268468751     0.0319245397335     4.98082399368       
293       0.0326182842992     0.0317956996816     4.98051714897       
294       0.0326174523792     0.0320398654966     4.96578288078       
295       0.032585105536      0.0321623133052     4.96033000946       
296       0.0325424925304     0.0319937726571     4.96239805222       
297       0.0326384527258     0.0324220380613     4.93761992455       
298       0.0325479816535     0.032024216439      4.95975899696       
299       0.0325147842269     0.0319796933659     4.95226883888       
300       0.0325521294691     0.032007477468      4.99022912979       
301       0.0325496943649     0.032132320993      4.98618292809       
302       0.0326447568207     0.0319312553675     4.98115587234       
303       0.0324424152807     0.0319174652298     4.96925592422       
304       0.0326496849925     0.0320042472865     4.96960401535       
305       0.0324772574966     0.0318801092605     4.9599840641        
306       0.0324230714157     0.031919843739      4.95058488846       
307       0.0326033627596     0.0321541740781     4.96938490868       
308       0.0324721672932     0.0320176705718     4.97087597847       
309       0.0323950466838     0.0319252487804     4.97422409058       
310       0.0324264066755     0.0321061706969     4.95499491692       
311       0.0324654744219     0.0318925636155     4.99837708473       
312       0.0323978949264     0.0321452633611     4.97139501572       
313       0.0324539996794     0.0318650058692     4.95036292076       
314       0.0324007144548     0.0317899606058     4.96884202957       
315       0.0323641380978     0.0320443954496     4.96021199226       
316       0.032361148792      0.0319307396809     4.97122597694       
317       0.0323379645216     0.0318583565808     4.97904491425       
318       0.0323506545755     0.0318667221637     4.96879196167       
319       0.0323329932139     0.0319090373814     4.96852588654       
320       0.032328316112      0.0320354902319     4.9693069458        
321       0.032311199528      0.0318748248475     4.96188998222       
322       0.0322526023714     0.0318558785532     4.93932294846       
323       0.0323122878476     0.0318640798685     4.94846391678       
324       0.0323212331548     0.0320195124618     4.96216797829       
325       0.0322815032473     0.0319184973126     4.95928287506       
326       0.0322325253435     0.0317615068385     4.95891189575       
327       0.0322512229812     0.0322205557355     4.95856118202       
328       0.0322396083191     0.0319493045764     4.96090698242       
329       0.032219948118      0.0317457541823     4.95776605606       
330       0.0321276541984     0.0318201665013     4.95244693756       
331       0.0321731766188     0.0320358969981     4.96102499962       
332       0.0323067831226     0.0322075118976     4.95857810974       
333       0.0321396965128     0.0319578940315     4.96842384338       
334       0.032227441521      0.031988111635      4.9601521492        
335       0.0321194268947     0.0316834559753     4.95061588287       
336       0.0322032154418     0.0317804717592     4.9293551445        
337       0.0320587473746     0.0318406871742     4.95727515221       
338       0.0321164982449     0.0319055636369     4.95284295082       
339       0.0321318593319     0.0317211905051     4.95910692215       
340       0.032034264066      0.0318123582928     4.95816087723       
341       0.032121196463      0.0316375696233     4.97060990334       
342       0.032043164264      0.0319717590298     4.96025109291       
343       0.0320824788754     0.0318228669819     4.95939898491       
344       0.0321777380708     0.0316387970178     4.95180082321       
345       0.0319865090902     0.0318031509717     4.95107793808       
346       0.0319894175829     0.0317452370766     4.96755504608       
347       0.0320140543477     0.0318212981025     4.95871591568       
348       0.0320238192557     0.0316826818245     4.97034978867       
349       0.0320967885638     0.03166763449       4.95861101151       
350       0.0320186802915     0.0319509250777     4.96113300323       
351       0.0320134515699     0.0315369518385     4.96716690063       
352       0.0320146053771     0.0318085228403     4.96326708794       
353       0.0319844238497     0.0315645789461     4.95867681503       
354       0.0320362445004     0.0315477974003     4.969009161         
355       0.0319627542049     0.0320885385431     4.95976495743       
356       0.0319538962207     0.0316524340638     4.95008587837       
357       0.0319792215556     0.0317609379334     4.95912408829       
358       0.0319077162127     0.0315603455972     4.95105195045       
359       0.0319394120154     0.0319023884478     4.95137405396       
360       0.0319515788688     0.0317536045221     4.96851205826       
361       0.0318925559594     0.0317454659158     4.94790697098       
362       0.031840951394      0.0317152374912     4.95192599297       
363       0.0319240964064     0.0317081134944     4.93933200836       
364       0.0319121695575     0.0318400194602     4.95117497444       
365       0.0318845591443     0.0316181119886     4.96875190735       
366       0.0318692944723     0.0316582751416     4.94841599464       
367       0.0318535431703     0.0319404344828     4.96214795113       
368       0.031796528635      0.0316150520174     4.96823596954       
369       0.0318393431751     0.0316617057792     4.96697998047       
370       0.0318211344541     0.0319188263799     4.95149087906       
371       0.031798130473      0.0318152599391     4.94131302834       
372       0.0317818429137     0.0316743848934     4.95761394501       
373       0.0318428429378     0.0316178520166     4.96124601364       
374       0.0318117228217     0.0316026271099     4.94877314568       
375       0.0317819604263     0.0317899004689     4.95180988312       
376       0.0318271802499     0.031762222449      4.95082998276       
377       0.0317381523218     0.0314438472546     4.94871807098       
378       0.0317793175172     0.0317741997895     4.9592089653        
379       0.0317407009551     0.0316094759674     4.97016000748       
380       0.0316764078665     0.0317400583909     4.95847702026       
381       0.0318119014327     0.0315606427335     4.97162723541       
382       0.0317500400735     0.03171517629       4.95777606964       
383       0.0317072703475     0.0317481416499     4.95070505142       
384       0.0316928913356     0.0318584575185     4.95043611526       
385       0.0317490496073     0.0318533006523     4.95890402794       
386       0.0316671320228     0.0315863179664     4.96094608307       
387       0.031716835934      0.0315751729622     4.9675989151        
388       0.0316828050937     0.0314565373673     4.97187209129       
389       0.0316630888841     0.0319271149735     4.94886302948       
390       0.0316797657363     0.031614524268      4.97197508812       
391       0.0315562989563     0.0315774554121     4.95840501785       
392       0.031668308274      0.0316131155761     4.9472720623        
393       0.0316417632016     0.0314615317399     4.99746513367       
394       0.0316671868141     0.0315286738887     4.96351599693       
395       0.0315667620795     0.0317094521154     4.96879196167       
396       0.0316575884376     0.0318321136846     4.96169900894       
397       0.0316190182941     0.0316485590523     4.97870802879       
398       0.0316159551281     0.0317838039427     4.96153211594       
399       0.0315921259952     0.0316912836972     4.96735095978       
400       0.0315753516953     0.0314196653309     4.96243619919       
401       0.0316087696886     0.031492646961      4.97735905647       
402       0.0315522934393     0.0314620204625     4.99112796783       
403       0.0315579542392     0.0316415166571     4.96784090996       
404       0.0315281502939     0.0316007947993     4.95049786568       
405       0.0315818974545     0.0317131884041     4.98000311852       
406       0.0315328724313     0.0316168951492     5.00058984756       
407       0.031620376937      0.0316421384258     4.97077488899       
408       0.0314649084933     0.0316177693506     4.99802184105       
409       0.0315699351048     0.0316391534039     4.9996740818        
410       0.0314787373242     0.0319824339378     4.98947000504       
411       0.0314986364787     0.0317690062026     5.02068090439       
412       0.0315187409852     0.0315826504181     5.00067615509       
413       0.0314676703904     0.0316624079077     4.98845696449       
414       0.031445893542      0.0314872609008     4.98690795898       
415       0.0314247243033     0.0315075548632     5.0023829937        
416       0.0314083892741     0.0317421229113     4.981539011         
417       0.0314392877724     0.0314962989872     5.00737905502       
418       0.0314389293884     0.0315664807955     4.98960995674       
419       0.0314116006035     0.0315553373879     4.98951911926       
420       0.0314799930605     0.0314830534515     4.99338388443       
421       0.0314089458178     0.0315613221555     4.99621105194       
422       0.0314625970245     0.031647489894      5.00109601021       
423       0.0313561266602     0.0314886072384     4.98040103912       
424       0.0313493844195     0.031641845547      4.9690451622        
425       0.0313588034472     0.0318183916665     4.99107313156       
426       0.0314593884061     0.0318205078088     4.98845005035       
427       0.0313983370762     0.0314476566301     5.00093102455       
428       0.0313460997831     0.0314353554554     4.98827815056       
429       0.0313772898684     0.0315726126234     4.97264719009       
430       0.0313597861124     0.0315304592784     4.95586514473       
431       0.0313431854074     0.0315847714387     4.98235201836       
432       0.0313916579811     0.0318146340904     4.99011921883       
433       0.0313420958706     0.0315823349215     4.99657511711       
434       0.0313175775959     0.0313937055568     4.9720082283        
435       0.0312793362        0.0316151442627     5.01926207542       
436       0.0312954010534     0.0317756993075     4.97957396507       
437       0.031307952497      0.0315501418497     4.97116398811       
438       0.0313326319182     0.0315485291538     4.99797987938       
439       0.0312418054494     0.0313777084507     4.98985314369       
440       0.0312023893699     0.0316096432507     5.03088402748       
441       0.0312648943376     0.031486127703      4.97901105881       
442       0.0313529065893     0.0316372659235     4.97854399681       
443       0.0311899162681     0.0315016953363     5.01760196686       
444       0.0312681573231     0.0315091921283     5.02397799492       
445       0.031242200238      0.0316272228956     4.97021508217       
446       0.0312823117111     0.0314825437963     4.99935507774       
447       0.0312816863603     0.0318678869378     4.96853518486       
448       0.0311350959473     0.0316233603018     4.98015594482       
449       0.0312334181981     0.0317583969306     4.98098897934       
450       0.0312560761698     0.0316598833139     4.96769118309       
451       0.0312003919689     0.0317317499291     4.95853996277       
452       0.0311713033715     0.0314384954316     4.99072694778       
453       0.031129850923      0.0319644202079     4.97127604485       
454       0.0312889659648     0.0313739432465     4.97999620438       
455       0.0311103812649     0.0315651812014     4.97889995575       
456       0.03114987718       0.0315652273241     4.94985103607       
457       0.0312645480701     0.0315250435933     4.97123813629       
458       0.0310843390145     0.0315501278355     4.97821092606       
459       0.0312447046289     0.0315658852813     4.99016094208       
460       0.0311209080132     0.0313890306723     4.98975205421       
461       0.0311446643185     0.0316192183111     4.98969697952       
462       0.0311725008864     0.0315196952295     4.99024796486       
463       0.0312037994108     0.0314224828922     4.9476788044        
464       0.0311281563032     0.0314089432359     4.97050094604       
465       0.0310476984607     0.0316290087288     4.96055388451       
466       0.0310295437195     0.0316223072864     4.95023298264       
467       0.0310984954312     0.0315919580559     4.95078086853       
468       0.0310816934314     0.031478975323      4.94733381271       
469       0.0310307348534     0.031548617319      4.96210408211       
470       0.0310961115589     0.0314224397852     4.95021009445       
471       0.0310438169664     0.0315234332922     4.96803188324       
472       0.0310845080726     0.0313968280596     4.95170712471       
473       0.0311272189869     0.03139944481       4.96947908401       
474       0.0311052470588     0.0313858104249     4.94887495041       
475       0.031029184856      0.03155984357       4.94974589348       
476       0.031017614215      0.0315650584442     4.95088505745       
477       0.031103718989      0.0316856404146     4.95281410217       
478       0.0310056465171     0.0314612244921     4.9655828476        
479       0.0309983791581     0.0313800961844     4.95996785164       
480       0.0310295760853     0.0315205431765     4.94950008392       
481       0.0310414701258     0.0313032262382     4.97846913338       
482       0.0309849940056     0.0314674836894     4.95876598358       
483       0.0310013536733     0.0317326725594     4.97165894508       
484       0.0310015635251     0.0314756844725     4.9401550293        
485       0.030964448587      0.0315276960887     4.95068907738       
486       0.0310372393025     0.0312969602999     4.96814918518       
487       0.0309715000083     0.0314894190856     4.9496679306        
488       0.0308842100203     0.0314531831869     4.95071101189       
489       0.0310318688908     0.0319574138238     4.96115708351       
490       0.0309218100208     0.0313191685293     4.97807884216       
491       0.0309164038869     0.0313907333073     4.95937299728       
492       0.0309285932949     0.0314910157273     4.951638937         
493       0.0309138624274     0.0316050960904     4.96979522705       
494       0.0309320912134     0.0318178511446     4.94981312752       
495       0.0309280320117     0.0314102813247     4.95856809616       
496       0.0309407753077     0.0313843245662     4.96910119057       
497       0.0308808641379     0.0317354255489     4.94862294197       
498       0.0309154905084     0.0318239249644     4.95122790337       
499       0.030845711229      0.031290144083      4.99071002007       
500       0.0308858039835     0.0312919348833     4.94954109192       
Finished training.
MSE on test data: 0.0332225449383.
Saved training info.
Saved weights.
Completed: 2016-07-18 17:27:52.196246.
